Wall time,Step,Value
1652966167.5481403,209,0.24500000476837158
1652966172.7279687,301,0.7350000143051147
1652966185.8734252,517,0.5950000286102295
1652966210.405097,953,0.6949999928474426
1652966230.3649282,1296,-0.5950000286102295
1652966241.6599815,1501,-0.6850000023841858
1652966245.8672132,1569,-0.8199999928474426
1652966263.664747,1852,-0.8100000023841858
1652966268.8593056,1943,0.1599999964237213
1652966317.8189685,2776,-0.9049999713897705
1652966325.5082269,2894,-0.9449999928474426
1652966342.6111095,3174,-0.004999999888241291
1652966345.9404163,3231,-0.675000011920929
1652966345.9948773,3232,-0.9200000166893005
1652966368.7725246,3602,0.5649999976158142
1652966372.977794,3677,-0.6150000095367432
1652966383.0533369,3844,-1.0099999904632568
1652966392.2224207,4000,-0.6200000047683716
1652966417.9579945,4464,-0.5799999833106995
1652966479.9118924,5543,-1.2000000476837158
1652966486.2773497,5643,-0.9200000166893005
1652966487.1956267,5659,-0.625
1652966501.259417,5888,0.7149999737739563
1652966503.7188916,5926,0.45500001311302185
1652966521.8991444,6222,0.7549999952316284
1652966540.713777,6535,0.6499999761581421
1652966541.0535035,6540,-1.1150000095367432
1652966552.1036487,6723,-0.7350000143051147
1652966552.474253,6729,-0.8199999928474426
1652966556.1214328,6797,-0.6399999856948853
1652966567.0589337,6968,-0.6200000047683716
1652966573.2063668,7065,-1.059999942779541
1652966574.5209322,7086,-0.8299999833106995
1652966585.4550524,7281,-0.6499999761581421
1652966586.0649903,7291,-0.7049999833106995
1652966588.0134776,7327,0.29499998688697815
1652966626.9267113,8019,-0.6549999713897705
1652966674.7907734,8847,-0.6800000071525574
1652966688.9641452,9091,-0.5899999737739563
1652966697.0392635,9222,-0.7549999952316284
1652966703.737492,9339,0.8050000071525574
1652966718.953303,9623,-0.6850000023841858
1652966742.3739216,10036,-0.7300000190734863
1652966756.0738866,10277,-0.8450000286102295
1652966761.203464,10368,-0.6549999713897705
1652966791.3583717,10902,-0.5950000286102295
1652966791.5848513,10906,0.2849999964237213
1652966826.051462,11507,0.014999999664723873
1652966844.4742925,11811,0.5950000286102295
1652966852.7679427,11960,-1.0149999856948853
1652966859.5211678,12085,-1.059999942779541
1652966884.2794247,12503,-0.7300000190734863
1652966887.4225452,12562,0.20499999821186066
1652966889.4714346,12597,-0.6200000047683716
1652966894.0700264,12674,-0.7300000190734863
1652966920.916449,13140,-1.0149999856948853
1652966926.2193441,13230,0.7099999785423279
1652966930.2807572,13304,-0.6549999713897705
1652966955.321645,13744,0.824999988079071
1652966985.610391,14274,-0.6650000214576721
1652966992.1487393,14386,-0.7099999785423279
1652966992.4343333,14391,-0.5450000166893005
1652967007.8813546,14666,-0.5699999928474426
1652967017.3377044,14837,0.23499999940395355
1652967023.8503568,14952,-0.8050000071525574
1652967038.4543676,15200,-0.550000011920929
1652967057.87333,15535,-0.6949999928474426
1652967107.0491586,16415,-0.6549999713897705
1652967124.024973,16718,-0.5950000286102295
1652967135.6188452,16930,0.20000000298023224
1652967147.0904248,17137,-1.1100000143051147
1652967174.711265,17622,0.6800000071525574
1652967188.0590465,17833,-0.5649999976158142
1652967211.6156948,18240,-0.6949999928474426
1652967249.7407146,18873,-1.0099999904632568
1652967279.326245,19386,-0.7649999856948853
1652967286.0548704,19494,0.44999998807907104
1652967331.3841197,20288,0.5
1652967339.8907294,20415,-0.7400000095367432
1652967361.4154816,20793,-0.5699999928474426
1652967389.3642368,21279,-0.6200000047683716
1652967413.4188838,21717,-0.5950000286102295
1652967439.032469,22132,-1.0099999904632568
1652967452.052386,22348,0.7350000143051147
1652967459.8642137,22489,0.6449999809265137
1652967463.5226078,22550,-0.8899999856948853
1652967502.0001466,23195,-1.024999976158142
1652967518.3772035,23479,0.4950000047683716
1652967543.987457,23907,-0.699999988079071
1652967563.7198434,24267,-0.6000000238418579
1652967563.9306872,24271,-0.7099999785423279
1652967579.9961212,24549,-0.5550000071525574
1652967588.38212,24706,-0.8600000143051147
1652967593.02826,24791,0.2199999988079071
1652967605.5778687,25016,0.1550000011920929
1652967627.869901,25413,-1.0099999904632568
1652967649.4405515,25802,-0.6549999713897705
1652967703.976649,26751,-0.2849999964237213
1652967720.0006158,27039,-0.5649999976158142
1652967731.4052074,27254,-0.6150000095367432
1652967757.6703086,27712,0.4699999988079071
1652967771.9582517,27960,-0.9649999737739563
1652967792.263062,28327,-0.6200000047683716
1652967802.5806727,28506,-0.6299999952316284
1652967809.9163256,28645,-0.8050000071525574
1652967815.8686147,28748,0.054999999701976776
1652967821.7459583,28856,-0.6899999976158142
1652967856.3999524,29454,-0.675000011920929
1652967886.4233096,29944,-0.75
1652967952.1684275,31075,-1.0399999618530273
1652968039.0859568,32586,-0.6349999904632568
1652968062.3322544,33007,-0.8550000190734863
1652968088.0591326,33460,-0.5799999833106995
1652968121.4122546,34058,-0.75
1652968121.7654383,34065,-0.9549999833106995
1652968136.9470782,34334,0.5049999952316284
1652968138.1005235,34358,-0.7300000190734863
1652968153.4511764,34613,0.7450000047683716
1652968155.2421734,34646,0.6899999976158142
1652968171.2994912,34932,-0.6800000071525574
1652968249.6887853,36298,-0.6449999809265137
1652968255.7717326,36409,0.8149999976158142
1652968293.2874174,37050,-0.5699999928474426
1652968309.8455522,37338,-0.6100000143051147
1652968323.8516932,37580,-1.0
1652968332.0597384,37724,0.48500001430511475
1652968340.477153,37874,-0.8849999904632568
1652968360.722634,38219,0.7300000190734863
1652968372.4223197,38414,-0.13500000536441803
1652968378.891086,38524,-0.6150000095367432
1652968396.5867345,38818,-0.6150000095367432
1652968414.607593,39119,-0.6449999809265137
1652968447.1217628,39636,-0.875
1652968477.1344426,40163,-0.625
1652968521.678762,40958,-1.0149999856948853
1652968534.369805,41177,-0.029999999329447746
1652968534.9892776,41189,-0.8849999904632568
1652968545.2473662,41365,0.8050000071525574
1652968546.323985,41389,0.7850000262260437
1652968578.903524,41980,0.4749999940395355
1652968590.9402013,42193,-0.8050000071525574
1652968610.352465,42548,-0.6650000214576721
1652968619.358939,42701,0.75
1652968640.271443,43060,0.36000001430511475
1652968642.1062872,43093,-0.6549999713897705
1652968659.1469202,43391,0.6949999928474426
1652968659.567144,43398,-0.5699999928474426
1652968666.5954676,43528,-0.7649999856948853
1652968670.3666613,43593,-0.7250000238418579
1652968710.1556783,44269,-0.6050000190734863
1652968717.2271638,44378,-1.0449999570846558
1652968718.3274617,44398,0.20000000298023224
1652968741.4661741,44795,-0.9950000047683716
1652968741.9865608,44803,-0.8700000047683716
1652968742.467731,44813,-0.8500000238418579
1652968755.177419,45039,0.8450000286102295
1652968783.359374,45496,-0.75
1652968804.721625,45867,-0.7850000262260437
1652968837.3274522,46423,-0.7799999713897705
1652968850.277489,46630,0.3050000071525574
1652968881.0690155,47135,-0.6150000095367432
1652968885.6988137,47213,-0.7850000262260437
1652968891.7794385,47315,-1.0149999856948853
1652968914.6357088,47688,-0.6200000047683716
1652968918.445218,47751,0.38499999046325684
1652968939.1630626,48097,-0.550000011920929
1652968981.3177326,48798,-0.6949999928474426
1652968983.655434,48835,-1.0149999856948853
1652968989.7804034,48938,0.8349999785423279
1652969002.388648,49145,0.03500000014901161
1652969025.4016593,49530,-0.574999988079071
1652969051.8762398,49973,-0.9449999928474426
1652969056.9634268,50060,-0.6100000143051147
1652969076.0116785,50376,-0.28999999165534973
1652969108.299307,50935,-0.6399999856948853
1652969118.6256933,51124,-0.6650000214576721
1652969124.1386604,51221,0.25
1652969137.263651,51455,-0.9649999737739563
1652969145.144248,51589,-0.6150000095367432
1652969162.4546592,51893,-0.5600000023841858
1652969205.6736033,52684,-0.875
1652969218.6880252,52917,-0.7300000190734863
1652969236.0381608,53226,-0.08500000089406967
1652969262.6608346,53686,-0.6449999809265137
1652969268.7751045,53797,-1.0299999713897705
1652969277.2175276,53945,0.8349999785423279
1652969280.1193068,53996,-0.9549999833106995
1652969286.429783,54115,-0.7049999833106995
1652969313.7009242,54617,-0.8299999833106995
1652969322.9280758,54777,0.4950000047683716
1652969361.4706576,55458,0.02500000037252903
1652969394.9751327,56067,-0.6100000143051147
1652969413.9784193,56413,-1.0049999952316284
1652969484.089357,57689,-0.7799999713897705
1652969514.6677477,58258,0.38499999046325684
1652969532.5498824,58582,0.41999998688697815
1652969546.1070435,58845,-0.5849999785423279
1652969555.8249469,59027,-0.7099999785423279
1652969569.6160502,59288,-0.7350000143051147
