Wall time,Step,Value
1652925648.3944898,483,0.0316164456307888
1652925659.489345,661,0.02741149812936783
1652925668.4118416,805,0.009932762943208218
1652925673.5382097,877,0.03193240240216255
1652925684.1093507,1031,0.029966047033667564
1652925704.798862,1380,0.008189831860363483
1652925706.4324718,1406,0.006720768287777901
1652925748.7377057,2089,0.020315244793891907
1652925762.310247,2325,0.02793368138372898
1652925771.14896,2481,0.004751329310238361
1652925788.0879488,2772,0.046486906707286835
1652925792.5958817,2850,0.0054593803361058235
1652925794.1760647,2882,0.028617339208722115
1652925807.1870074,3110,0.06257610023021698
1652925822.4515512,3385,0.02773391455411911
1652925848.3725624,3854,0.01198212057352066
1652925861.219276,4075,0.008894018828868866
1652925862.9401078,4103,0.00892956554889679
1652925878.8070827,4380,0.015497163869440556
1652925884.7904625,4492,0.014626174233853817
1652925896.750369,4711,0.032602518796920776
1652925903.3929758,4832,0.007135450374335051
1652925915.27549,5048,0.005211187526583672
1652925931.3571289,5342,0.00975735392421484
1652925939.9677966,5499,0.011030597612261772
1652925949.209425,5663,0.0019251680932939053
1652925949.4392054,5666,0.008998995646834373
1652925963.418195,5913,0.001892453758046031
1652925979.499646,6202,0.008710834197700024
1652925991.7688482,6426,0.0774201899766922
1652925996.9941976,6518,0.011106619611382484
1652926003.2728653,6627,0.02624187245965004
1652926009.6677294,6731,0.00414623599499464
1652926015.3245811,6839,0.006540767382830381
1652926017.696214,6878,0.0015907457564026117
1652926038.2001603,7232,0.03199156001210213
1652926042.094539,7297,0.04096834361553192
1652926062.9361606,7673,0.002623711246997118
1652926064.1803946,7696,0.013708238489925861
1652926095.5502512,8271,0.011333662085235119
1652926109.8423688,8524,0.033611491322517395
1652926125.5673862,8798,0.0033205198124051094
1652926129.8958974,8875,0.00802967045456171
1652926134.9498632,8966,0.001543464488349855
1652926150.1613734,9240,0.03945130482316017
1652926170.5702796,9607,0.0325322262942791
1652926175.2167017,9698,0.005487518850713968
1652926201.3289526,10171,0.007463155779987574
1652926237.2296069,10809,0.03575895354151726
1652926253.1588247,11095,0.013125164434313774
1652926265.7539852,11321,0.00974245648831129
1652926280.5609858,11585,0.03760523721575737
1652926314.2670832,12183,0.025930430740118027
1652926374.0864546,13272,0.051678963005542755
1652926400.6540186,13776,0.016168996691703796
1652926402.7457247,13816,0.0017314176075160503
1652926457.8570733,14814,0.023981647565960884
1652926468.0159144,15001,0.008448157459497452
1652926473.3791957,15092,0.009319087490439415
1652926477.100466,15151,0.0824182778596878
1652926488.2838604,15349,0.07290130853652954
1652926503.6937335,15635,0.02373991161584854
1652926513.320665,15801,0.0050296722911298275
1652926558.0445638,16600,0.009263315238058567
1652926582.925748,17050,0.02627541869878769
1652926606.9980242,17484,0.007961960509419441
1652926624.4439733,17803,0.003806987078860402
1652926648.920647,18235,0.004700545221567154
1652926655.6714404,18356,0.06078064441680908
1652926657.7266018,18391,0.0114000104367733
1652926690.8104682,18993,0.0034774139057844877
1652926707.3355625,19289,0.03754159435629845
1652926709.400668,19326,0.00900872703641653
1652926729.2607572,19686,0.0076088919304311275
1652926857.0735693,21973,0.003241807920858264
1652926873.5139825,22259,0.007380583789199591
1652926912.379732,22964,0.022972192615270615
1652926958.8145409,23784,0.00392466876655817
1652926982.6714709,24218,0.026081373915076256
1652927002.4067197,24572,0.03674066811800003
1652927045.8453643,25369,0.0241098590195179
1652927046.102583,25374,0.032465413212776184
1652927085.2874243,26075,0.022513993084430695
1652927105.0717878,26422,0.007675647735595703
1652927108.023503,26477,0.006382265128195286
1652927135.7250583,26959,0.03508429974317551
1652927154.8676322,27297,0.022155454382300377
1652927199.2658231,28100,0.012286502867937088
1652927207.6248841,28249,0.00972261093556881
1652927252.3232427,29041,0.00836313609033823
1652927268.3833666,29323,0.00335904723033309
1652927307.0458996,30013,0.04066253826022148
1652927324.8388505,30329,0.02729332447052002
1652927327.6212037,30382,0.005339567083865404
1652927337.5929518,30563,0.0024252755101770163
1652927350.8946338,30814,0.002251190599054098
1652927365.360276,31074,0.005291651468724012
1652927366.7606936,31099,0.003680984489619732
1652927373.379133,31217,0.003416499588638544
1652927422.14499,32079,0.02611263282597065
1652927442.6170025,32432,0.017082156613469124
1652927456.2010524,32684,0.013594074174761772
1652927492.5772536,33328,0.03309163451194763
1652927497.8000412,33414,0.011104532517492771
1652927510.4032474,33639,0.0015933349495753646
1652927516.2715614,33748,0.015847668051719666
1652927522.5126977,33864,0.003080985276028514
1652927550.172902,34357,0.001559315132908523
1652927552.1510837,34391,0.011279438622295856
1652927557.3492162,34490,0.008517242968082428
1652927584.3713653,34968,0.0018670440185815096
1652927588.9315574,35057,0.007473211269825697
1652927602.1742728,35297,0.010870154947042465
1652927636.4195638,35909,0.0035037528723478317
1652927643.8921652,36037,0.03727669641375542
1652927653.2957513,36214,0.0037408650387078524
1652927658.233011,36304,0.0031920012552291155
1652927666.4335518,36448,0.005671192891895771
1652927672.3127546,36554,0.0050266156904399395
1652927678.9767199,36667,0.021851252764463425
1652927705.2552748,37140,0.04120609909296036
1652927713.4914978,37285,0.005727256648242474
1652927717.7560182,37363,0.013420908711850643
1652927731.3861535,37613,0.01987515389919281
1652927736.76204,37710,0.020860884338617325
1652927763.1286814,38186,0.0445396713912487
1652927791.0567806,38674,0.01918720453977585
1652927818.3603609,39169,0.012866998091340065
1652927829.5845919,39369,0.043951209634542465
1652927861.725688,39955,0.00311749498359859
1652927862.283918,39967,0.004527954384684563
1652927863.5833533,39994,0.03667160123586655
1652927907.5060563,40795,0.025597769767045975
1652927913.1766763,40895,0.007079192902892828
1652927942.9580128,41435,0.007567583117634058
1652927954.8975775,41656,0.06662238389253616
1652927955.3061886,41664,0.02535121515393257
1652927960.4740121,41759,0.030129725113511086
1652927966.3613374,41860,0.041968461126089096
1652927976.2918549,42028,0.02174055017530918
1652928002.8066359,42517,0.006217709742486477
1652928037.8624182,43156,0.009873698465526104
1652928055.7382045,43474,0.019599491730332375
1652928063.315177,43609,0.021132690832018852
1652928075.448591,43829,0.004122616723179817
1652928084.6025255,43987,0.025977768003940582
1652928110.7272406,44457,0.035037264227867126
1652928123.5272162,44688,0.021390005946159363
1652928132.9524193,44861,0.005120372399687767
1652928146.2420707,45105,0.019837703555822372
1652928159.5498538,45344,0.0040497868321835995
1652928192.895493,45959,0.02760474756360054
1652928218.6124978,46432,0.03219469264149666
1652928235.4966297,46745,0.014032361097633839
1652928251.7102587,47030,0.002948394510895014
1652928257.0993052,47131,0.008461586199700832
1652928258.4003098,47154,0.006678297650068998
1652928268.9930205,47350,0.022362902760505676
1652928316.513377,48206,0.01627442054450512
1652928332.0979755,48497,0.05101365968585014
1652928344.2738588,48719,0.006781328469514847
1652928361.46756,49025,0.0027167522348463535
1652928388.3700776,49521,0.025826742872595787
1652928401.1720822,49740,0.011497218161821365
1652928403.419162,49786,0.002497953362762928
1652928452.7513447,50686,0.0058053345419466496
1652928453.9792166,50711,0.0239392276853323
1652928470.3625143,51009,0.028834592550992966
1652928505.603573,51664,0.03797115758061409
1652928561.9501374,52695,0.03995668888092041
1652928622.3121946,53788,0.03534894064068794
1652928622.8782945,53797,0.002465086756274104
1652928625.3591547,53843,0.05851980298757553
1652928639.8241186,54092,0.004050740506500006
1652928644.004363,54166,0.03955373913049698
1652928650.9253745,54300,0.03760622814297676
1652928659.6250403,54457,0.0034109624102711678
1652928687.3497815,54966,0.007978565990924835
1652928705.723921,55315,0.049375277012586594
1652928707.9728968,55358,0.004623571410775185
1652928718.5948281,55560,0.001978315180167556
1652928761.1363008,56345,0.016400068998336792
1652928772.1171606,56551,0.057038888335227966
1652928780.0701277,56696,0.02644442953169346
1652928839.7743757,57802,0.046082086861133575
1652928861.0014396,58205,0.009426021948456764
1652928883.4809492,58622,0.04022662714123726
1652928896.4799664,58871,0.018384797498583794
1652928898.679594,58918,0.007761246059089899
1652928900.4136763,58952,0.012434775941073895
1652928908.0714717,59103,0.04898093640804291
1652928956.1477199,60023,0.03948117420077324
1652928972.1417592,60336,0.010570917278528214
1652929002.1814082,60928,0.010837573558092117
1652929018.5356517,61253,0.028163349255919456
1652929025.898722,61404,0.0039887563325464725
1652929030.0512598,61486,0.021129770204424858
1652929054.7902093,61979,0.010256209410727024
