Wall time,Step,Value
1652015574.8877652,200,0.6189373731613159
1652015577.39874,235,0.26723191142082214
1652015579.4882004,269,0.28937309980392456
1652015603.8047905,636,0.8613818883895874
1652015605.7323043,664,0.32110896706581116
1652015610.0290666,736,0.34211409091949463
1652015612.0800154,770,0.3881400227546692
1652015647.7599914,1438,0.1856021136045456
1652015652.0754125,1518,0.7639386653900146
1652015680.666332,2034,0.36197057366371155
1652015693.088485,2264,0.1050974503159523
1652015742.9217362,3175,0.4765564203262329
1652015759.9049737,3489,0.061308592557907104
1652015767.2706714,3616,0.6824248433113098
1652015775.5392184,3764,0.41059181094169617
1652015780.3196774,3856,0.3391609191894531
1652015796.348029,4151,0.45101362466812134
1652015814.6796165,4481,0.32784274220466614
1652015829.650787,4753,0.8115394115447998
1652015832.5953593,4806,0.230011984705925
1652015848.186355,5098,0.8950560092926025
1652015876.1875348,5634,0.2551101744174957
1652015884.4735675,5795,0.1242334321141243
1652015978.336523,7543,0.103659987449646
1652016004.199781,8028,0.34852612018585205
1652016020.2960882,8342,0.1988111436367035
1652016029.4579706,8513,0.2543562352657318
1652016096.6778872,9748,0.5074434280395508
1652016125.108452,10294,0.2875288724899292
1652016128.0868073,10352,0.27093207836151123
1652016145.501795,10689,0.5275523662567139
1652016169.4481707,11156,0.35104048252105713
1652016170.0959895,11170,0.3047317862510681
1652016173.0704722,11224,0.39316993951797485
1652016224.4152431,12189,0.09831702709197998
1652016280.654299,13260,0.7139425277709961
1652016291.4108412,13469,0.4453870356082916
1652016323.5406876,14074,0.3821972608566284
1652016343.2380836,14441,0.9662381410598755
1652016431.120422,16155,0.20527315139770508
1652016440.8109474,16347,0.35950735211372375
1652016450.1855311,16537,0.5249126553535461
1652016474.5799167,17000,0.6463721990585327
1652016483.9330986,17176,0.3392631709575653
1652016497.9563766,17430,0.0920349657535553
1652016503.5020773,17536,0.4007388949394226
1652016504.436903,17555,0.12909796833992004
1652016533.9214654,18099,0.5337088704109192
1652016536.8264184,18157,0.6609116792678833
1652016541.5633314,18242,0.9754040241241455
1652016541.7683952,18247,0.20786380767822266
1652016546.6038964,18336,0.16627761721611023
1652016549.3687155,18391,0.3808979094028473
1652016564.4450915,18672,0.5258743762969971
1652016566.283987,18713,0.6968005299568176
1652016572.6121027,18825,0.1853257119655609
1652016587.7107904,19101,0.8782429099082947
1652016594.210874,19225,0.4414409399032593
1652016594.4010792,19229,0.4252047538757324
1652016599.999299,19341,0.6141375303268433
1652016614.8502579,19620,0.4808759093284607
1652016616.210414,19646,0.4836697280406952
1652016649.2726324,20275,0.3210054039955139
1652016650.9717295,20304,0.11763857305049896
1652016652.5554204,20337,0.1186043918132782
1652016659.2854052,20465,0.250529021024704
1652016679.5868392,20839,0.21530750393867493
1652016690.1825607,21038,0.8094419836997986
1652016690.9460676,21053,0.11316855996847153
1652016697.3604324,21182,0.6040990352630615
1652016747.2777424,22136,0.5272526144981384
1652016777.2016711,22700,0.15160095691680908
1652016783.846155,22829,0.8642103672027588
1652016857.5040855,24213,0.40238043665885925
1652016879.2980406,24628,0.10304529219865799
1652016890.356297,24847,0.06713328510522842
1652016931.343757,25608,0.6870905756950378
1652017001.231836,26972,0.1093655526638031
1652017071.7865,28282,0.4231680631637573
1652017095.6501558,28739,0.0882490873336792
1652017144.3812191,29658,0.1436040997505188
1652017157.0296426,29888,0.5846888422966003
1652017171.0447924,30151,0.13030357658863068
1652017213.3736224,30966,0.5122846364974976
1652017220.6174824,31105,0.2470216006040573
1652017261.849634,31879,0.15508311986923218
1652017292.1592116,32459,0.4175730049610138
1652017303.584851,32681,0.3626009225845337
1652017325.0456276,33104,0.3828953802585602
1652017330.370005,33200,0.11424661427736282
1652017346.611112,33498,0.37084469199180603
1652017378.7683432,34123,0.24186758697032928
1652017384.2811935,34221,0.4960801601409912
1652017388.2389526,34296,0.13665147125720978
