Wall time,Step,Value
1652015574.887555,200,0.699999988079071
1652015577.398535,235,-0.8299999833106995
1652015579.4880044,269,-0.6100000143051147
1652015603.8042881,636,0.824999988079071
1652015605.7320645,664,0.8349999785423279
1652015610.0288882,736,0.7350000143051147
1652015612.0732,770,-1.0099999904632568
1652015647.7598088,1438,-0.574999988079071
1652015652.075234,1518,-0.5400000214576721
1652015680.6661394,2034,-0.8349999785423279
1652015693.0882974,2264,-1.1549999713897705
1652015742.9215288,3175,-0.6850000023841858
1652015759.9047914,3489,-0.6800000071525574
1652015767.2704735,3616,-0.5400000214576721
1652015775.5390353,3764,0.8050000071525574
1652015780.3194928,3856,-0.9900000095367432
1652015796.3478494,4151,0.4699999988079071
1652015814.679422,4481,0.11500000208616257
1652015829.65067,4753,-0.7749999761581421
1652015832.5951693,4806,0.6600000262260437
1652015848.186249,5098,0.7049999833106995
1652015876.1873505,5634,-1.0
1652015884.473383,5795,-0.9350000023841858
1652015978.3363056,7543,-0.05000000074505806
1652016004.199622,8028,0.8149999976158142
1652016020.2959065,8342,-0.5350000262260437
1652016029.4577942,8513,0.17000000178813934
1652016096.6777098,9748,0.7049999833106995
1652016125.1082911,10294,-0.6949999928474426
1652016128.0866196,10352,-0.20499999821186066
1652016145.5016124,10689,0.17499999701976776
1652016169.4479933,11156,-0.6100000143051147
1652016170.0958123,11170,0.7799999713897705
1652016173.0702925,11224,-0.824999988079071
1652016224.4150624,12189,0.699999988079071
1652016280.6541228,13260,-0.6050000190734863
1652016291.4106553,13469,0.07999999821186066
1652016323.5405042,14074,-0.6349999904632568
1652016343.2379029,14441,0.29499998688697815
1652016431.1202772,16155,0.8949999809265137
1652016440.8107684,16347,-0.12999999523162842
1652016450.1853495,16537,-0.574999988079071
1652016474.5797405,17000,-0.9900000095367432
1652016483.9329214,17176,-0.5199999809265137
1652016497.9561899,17430,-0.75
1652016503.5018966,17536,0.3149999976158142
1652016504.436723,17555,-0.550000011920929
1652016533.9212875,18099,0.7049999833106995
1652016536.8262415,18157,-0.7699999809265137
1652016541.562979,18242,-0.7900000214576721
1652016541.7682161,18247,0.75
1652016546.6037178,18336,0.13500000536441803
1652016549.3685288,18391,-0.5799999833106995
1652016564.4449108,18672,-0.7099999785423279
1652016566.2837949,18713,-0.8600000143051147
1652016572.6119194,18825,-0.5600000023841858
1652016587.7104,19101,-0.6549999713897705
1652016594.210694,19225,0.6399999856948853
1652016594.4009004,19229,-0.7799999713897705
1652016599.999117,19341,-0.6899999976158142
1652016614.8492534,19620,-0.8799999952316284
1652016616.210235,19646,-0.7900000214576721
1652016649.272452,20275,-0.7749999761581421
1652016650.9715524,20304,-0.6850000023841858
1652016652.5552428,20337,-0.7950000166893005
1652016659.2852242,20465,-0.6200000047683716
1652016679.5866606,20839,-0.7300000190734863
1652016690.1823864,21038,0.6549999713897705
1652016690.945882,21053,-0.9049999713897705
1652016697.360257,21182,0.8399999737739563
1652016747.277563,22136,0.824999988079071
1652016777.2011335,22700,-0.9399999976158142
1652016783.8459795,22829,0.7649999856948853
1652016857.503901,24213,-0.6349999904632568
1652016879.297863,24628,0.07000000029802322
1652016890.3559434,24847,0.6949999928474426
1652016931.3435788,25608,-0.8299999833106995
1652017001.2316585,26972,-0.5299999713897705
1652017071.78632,28282,-0.7649999856948853
1652017095.6499796,28739,-0.949999988079071
1652017144.3810353,29658,-0.550000011920929
1652017157.0294604,29888,-1.0149999856948853
1652017171.0442135,30151,-0.5149999856948853
1652017213.3734443,30966,0.24500000476837158
1652017220.6173067,31105,-0.6499999761581421
1652017261.8494565,31879,-0.574999988079071
1652017292.1590385,32459,-0.6299999952316284
1652017303.584757,32681,0.7900000214576721
1652017325.0454452,33104,0.14000000059604645
1652017330.3698308,33200,0.7549999952316284
1652017346.611006,33498,-0.5950000286102295
1652017378.768167,34123,-1.0099999904632568
1652017384.2810142,34221,-0.05000000074505806
1652017388.2387664,34296,-0.7149999737739563
1652017401.682546,34567,0.11500000208616257
1652017427.0209768,35038,-1.0149999856948853
1652017456.6684482,35588,-0.7549999952316284
1652017459.6440587,35641,-0.8650000095367432
1652017467.239438,35776,0.7799999713897705
1652017472.3612835,35876,-1.0199999809265137
1652017479.5106747,36013,-0.6949999928474426
1652017483.6512396,36090,-0.949999988079071
1652017486.9709046,36146,-0.5950000286102295
1652017522.9063385,36834,-0.5799999833106995
1652017533.7243207,37037,-0.7250000238418579
1652017559.011246,37507,0.8949999809265137
1652017559.8276517,37525,-1.190000057220459
1652017563.8522494,37602,-1.0149999856948853
1652017590.4655278,38062,-0.7049999833106995
1652017590.8485157,38070,-0.574999988079071
1652017624.9683254,38735,-0.05999999865889549
1652017632.8495872,38880,0.6700000166893005
1652017637.980306,38967,-0.7799999713897705
1652017648.7086616,39139,-1.0099999904632568
1652017665.7111483,39421,-0.6000000238418579
1652017678.5153933,39648,-0.6200000047683716
1652017697.9294112,39990,-0.925000011920929
1652017698.4248822,39997,-0.9150000214576721
1652017727.7707655,40532,-0.6449999809265137
1652017730.0421252,40575,-0.7149999737739563
1652017764.8134766,41183,-0.019999999552965164
1652017785.2615206,41555,-0.699999988079071
1652017790.1752713,41638,-0.9649999737739563
1652017800.30742,41827,-0.6949999928474426
1652017810.1332018,41996,-0.6700000166893005
1652017814.9113863,42086,0.8149999976158142
1652017857.811797,42832,-0.5450000166893005
1652017869.5621583,43033,-0.550000011920929
1652017872.971227,43095,-0.8299999833106995
1652017878.8016193,43206,-0.5350000262260437
1652017894.9752085,43486,-0.5950000286102295
1652017895.2475321,43491,-0.8349999785423279
1652017900.1140726,43574,-0.824999988079071
1652017910.3950055,43750,-0.7549999952316284
1652017924.904329,44014,0.8199999928474426
1652017933.3084605,44165,-0.875
1652017940.2053654,44288,0.8949999809265137
1652018005.3731701,45416,-0.5400000214576721
1652018007.411867,45454,-0.6100000143051147
1652018010.3552446,45507,-0.8550000190734863
1652018021.2069032,45710,-1.0099999904632568
1652018025.6883283,45782,-0.6050000190734863
1652018028.1793845,45832,-0.8949999809265137
1652018055.5223267,46330,-0.8100000023841858
1652018098.171809,47113,-0.6200000047683716
1652018114.5947168,47434,-0.6449999809265137
1652018122.9896612,47586,-0.5699999928474426
1652018129.9889486,47709,-0.5249999761581421
1652018153.2806876,48151,-0.550000011920929
1652018160.3015223,48279,-0.5649999976158142
1652018168.0176134,48408,-0.6299999952316284
1652018178.4440167,48606,-0.9350000023841858
1652018225.0088205,49457,-1.0149999856948853
1652018226.7350633,49495,-0.5249999761581421
1652018247.6902757,49889,-0.7699999809265137
1652018259.638442,50112,0.07000000029802322
1652018261.6703563,50148,-0.5950000286102295
1652018266.5973165,50232,-1.0750000476837158
1652018318.854621,51191,-0.8050000071525574
1652018342.86218,51623,0.7200000286102295
1652018351.6264136,51784,-0.6299999952316284
1652018352.9820368,51808,-0.8450000286102295
1652018357.178774,51887,-0.7450000047683716
1652018427.1852565,53207,-0.550000011920929
1652018459.4701486,53815,0.22499999403953552
1652018481.5789046,54242,-0.6949999928474426
1652018502.673186,54651,-1.0299999713897705
1652018506.7373455,54735,-0.5600000023841858
1652018519.4569588,54980,0.0949999988079071
1652018529.0085926,55164,-0.5799999833106995
1652018547.759765,55533,-1.1299999952316284
1652018569.6043177,55966,-1.0149999856948853
1652018613.9829388,56848,-0.6899999976158142
1652018646.827,57492,0.4699999988079071
1652018649.9348323,57552,-0.5849999785423279
1652018673.0544767,57996,0.23000000417232513
1652018689.3359728,58314,-1.190000057220459
1652018690.7103155,58338,-0.6299999952316284
1652018701.957206,58575,0.029999999329447746
1652018708.8708615,58706,0.23000000417232513
1652018742.7245393,59391,-0.6600000262260437
1652018757.1621616,59689,-0.8299999833106995
1652018801.0317583,60581,-0.7250000238418579
1652018810.1254451,60754,-0.7850000262260437
1652018811.7556279,60787,-0.5950000286102295
1652018817.4551048,60905,-0.6549999713897705
1652018821.3648887,60999,0.014999999664723873
1652018828.4602208,61141,0.824999988079071
1652018840.400915,61382,-1.0800000429153442
1652018843.8604858,61450,-0.5649999976158142
1652018850.8614314,61591,-0.9950000047683716
1652018852.1245584,61621,-0.5799999833106995
1652018858.816324,61757,-0.6650000214576721
1652018871.262905,61983,0.8349999785423279
1652018896.7589018,62445,-0.7850000262260437
1652018900.498269,62514,-0.8700000047683716
1652018909.1517253,62673,-0.7799999713897705
1652018913.705417,62756,-0.6800000071525574
1652018913.8371558,62759,-0.5600000023841858
1652018914.2950633,62766,-0.7400000095367432
1652018922.5213413,62916,0.8700000047683716
1652018938.4588206,63210,-0.6000000238418579
1652018965.4027197,63672,-0.875
1652018984.1462011,63976,-0.8500000238418579
1652018990.4871402,64080,-0.6100000143051147
1652019002.4816766,64286,-0.8399999737739563
1652019004.150403,64315,-0.8949999809265137
1652019046.701588,65076,-0.6850000023841858
1652019063.3733025,65375,-0.7450000047683716
1652019129.5470085,66582,-0.6499999761581421
1652019133.1396878,66649,-0.7149999737739563
1652019145.4663043,66876,-0.6650000214576721
1652019150.4840934,66977,-0.5400000214576721
1652019158.5750036,67132,-0.8650000095367432
1652019159.4490542,67148,0.4050000011920929
1652019180.0116217,67538,-0.5899999737739563
1652019181.5251842,67567,-0.9100000262260437
1652019188.5669174,67683,0.9150000214576721
1652019211.2146523,68109,-0.5899999737739563
1652019217.065809,68225,0.33000001311302185
1652019242.1732423,68732,0.3199999928474426
1652019248.308772,68844,0.7649999856948853
1652019276.6450768,69417,0.07500000298023224
1652019282.642274,69539,0.20000000298023224
1652019295.94289,69813,-0.5350000262260437
1652019299.2183867,69888,-0.8799999952316284
1652019302.079124,69950,-0.7749999761581421
1652019305.0085864,70013,0.699999988079071
1652019307.4017818,70059,-0.5799999833106995
1652019378.726795,71304,-0.5600000023841858
1652019414.420905,71932,-0.5649999976158142
1652019433.3789027,72281,-1.1549999713897705
1652019439.1254659,72387,-0.7099999785423279
1652019461.6148694,72823,0.8949999809265137
1652019470.7293599,72989,0.27000001072883606
1652019491.4922972,73398,0.07000000029802322
1652019496.2138078,73483,0.6050000190734863
1652019513.1458719,73814,0.23999999463558197
1652019521.3643947,73966,-0.550000011920929
1652019532.1267953,74167,-0.8450000286102295
1652019535.6176271,74235,0.18000000715255737
1652019570.2671263,74866,0.3050000071525574
1652019578.7722619,75021,0.7749999761581421
1652019618.886515,75764,-0.6850000023841858
1652019626.1256766,75867,-0.6700000166893005
1652019635.6892462,76012,-0.7450000047683716
1652019637.6002772,76047,-0.5299999713897705
1652019669.5374744,76602,0.3100000023841858
